Date,Open,High,Low,Close,Adj Close,Volume,Google Trends
3/25/2011,64.190002,64.470001,63.950001,63.98,50.904404,5048600,48
3/28/2011,64.019997,64.760002,63.98,64.339996,51.190834,4971000,35
3/29/2011,64.410004,64.610001,64.029999,64.160004,51.047615,5163800,32
3/30/2011,64.599998,65.330002,64.43,65.050003,51.755726,5794900,28
3/31/2011,65.089996,65.230003,64.349998,64.410004,51.246521,7403500,35
4/1/2011,64.870003,65.419998,64.470001,65.220001,51.89098,6350000,30
4/4/2011,64.93,65.120003,64.860001,65.089996,51.787548,4210300,30
4/5/2011,64.989998,65.690002,64.919998,65.580002,52.177418,5762300,32
4/6/2011,65.510002,65.879997,65.510002,65.75,52.312664,3815300,36
4/7/2011,65.589996,66.040001,65.550003,65.919998,52.447926,6105100,35
4/8/2011,65.760002,66,65.349998,65.730003,52.296757,4076700,52
4/11/2011,65.709999,66.349998,65.669998,66.040001,52.5434,4385100,30
4/12/2011,65.779999,66.709999,65.559998,66.57,52.965084,7492900,42
4/13/2011,66.580002,66.830002,66.32,66.449997,52.869587,4203200,25
4/14/2011,66.339996,66.870003,66.120003,66.699997,53.06852,4207700,22
4/15/2011,66.690002,67.139999,66.440002,67.110001,53.394718,5398300,38
4/18/2011,66.730003,67.330002,66.440002,67.150002,53.426544,5668400,28
4/19/2011,67.25,67.25,66.5,66.809998,53.156033,4973900,30
4/20/2011,67.260002,67.489998,66.980003,67.330002,53.569763,4292200,38
4/21/2011,67.529999,67.529999,67.050003,67.410004,53.6334,3876100,29
4/25/2011,67.150002,67.269997,66.839996,67.029999,53.331059,4197500,30
4/26/2011,66.889999,67.849998,66.849998,67.709999,53.872105,6600000,37
4/27/2011,67.730003,68.25,67.660004,67.93,54.047146,5939200,35
4/28/2011,67.93,69.919998,67.870003,69.720001,55.47131,12755900,43
